"project","organism","file_source","project_home","project_type","n_samples"
"SRP104196","mouse","sra","data_sources/sra","data_sources",1
"SRP174196","mouse","sra","data_sources/sra","data_sources",6
"SRP225196","mouse","sra","data_sources/sra","data_sources",20
"SRP166996","mouse","sra","data_sources/sra","data_sources",9
"SRP095396","mouse","sra","data_sources/sra","data_sources",40
"SRP073096","mouse","sra","data_sources/sra","data_sources",16
"SRP193896","mouse","sra","data_sources/sra","data_sources",6
"SRP199796","mouse","sra","data_sources/sra","data_sources",16
"SRP060296","mouse","sra","data_sources/sra","data_sources",36
"SRP074896","mouse","sra","data_sources/sra","data_sources",27
"ERP023396","mouse","sra","data_sources/sra","data_sources",11
"SRP114996","mouse","sra","data_sources/sra","data_sources",14
"SRP058396","mouse","sra","data_sources/sra","data_sources",48
"SRP028396","mouse","sra","data_sources/sra","data_sources",2
"SRP226196","mouse","sra","data_sources/sra","data_sources",12
"SRP107196","mouse","sra","data_sources/sra","data_sources",10
"SRP119596","mouse","sra","data_sources/sra","data_sources",45
"SRP108696","mouse","sra","data_sources/sra","data_sources",9
"SRP173396","mouse","sra","data_sources/sra","data_sources",18
"SRP219896","mouse","sra","data_sources/sra","data_sources",9
"SRP121196","mouse","sra","data_sources/sra","data_sources",1
"SRP094696","mouse","sra","data_sources/sra","data_sources",16
"SRP149696","mouse","sra","data_sources/sra","data_sources",11
"SRP134096","mouse","sra","data_sources/sra","data_sources",31
"SRP009096","mouse","sra","data_sources/sra","data_sources",6
"SRP114796","mouse","sra","data_sources/sra","data_sources",4
"SRP067496","mouse","sra","data_sources/sra","data_sources",4
"SRP128596","mouse","sra","data_sources/sra","data_sources",69
"SRP022896","mouse","sra","data_sources/sra","data_sources",6
"SRP167696","mouse","sra","data_sources/sra","data_sources",6
"SRP075696","mouse","sra","data_sources/sra","data_sources",21
"SRP174496","mouse","sra","data_sources/sra","data_sources",72
"SRP165796","mouse","sra","data_sources/sra","data_sources",94
"SRP045896","mouse","sra","data_sources/sra","data_sources",31
"SRP051396","mouse","sra","data_sources/sra","data_sources",6
"SRP155996","mouse","sra","data_sources/sra","data_sources",12
"SRP113496","mouse","sra","data_sources/sra","data_sources",65
"SRP125996","mouse","sra","data_sources/sra","data_sources",16
"SRP053396","mouse","sra","data_sources/sra","data_sources",158
"SRP102696","mouse","sra","data_sources/sra","data_sources",16
"SRP188096","mouse","sra","data_sources/sra","data_sources",12
"SRP234696","mouse","sra","data_sources/sra","data_sources",12
"DRP004096","mouse","sra","data_sources/sra","data_sources",8
"SRP139796","mouse","sra","data_sources/sra","data_sources",36
"SRP127396","mouse","sra","data_sources/sra","data_sources",16
"SRP065496","mouse","sra","data_sources/sra","data_sources",18
"SRP033096","mouse","sra","data_sources/sra","data_sources",12
"SRP179996","mouse","sra","data_sources/sra","data_sources",24
"SRP094796","mouse","sra","data_sources/sra","data_sources",64
"SRP171796","mouse","sra","data_sources/sra","data_sources",19
"SRP124896","mouse","sra","data_sources/sra","data_sources",9
"ERP022496","mouse","sra","data_sources/sra","data_sources",2
"SRP072696","mouse","sra","data_sources/sra","data_sources",18
"SRP173496","mouse","sra","data_sources/sra","data_sources",75
"SRP195796","mouse","sra","data_sources/sra","data_sources",546
"SRP056396","mouse","sra","data_sources/sra","data_sources",4
"SRP024296","mouse","sra","data_sources/sra","data_sources",1
"SRP229196","mouse","sra","data_sources/sra","data_sources",12
"SRP215396","mouse","sra","data_sources/sra","data_sources",12
"SRP118296","mouse","sra","data_sources/sra","data_sources",13
"SRP131096","mouse","sra","data_sources/sra","data_sources",8
"SRP053096","mouse","sra","data_sources/sra","data_sources",12
"SRP056896","mouse","sra","data_sources/sra","data_sources",8
"SRP100496","mouse","sra","data_sources/sra","data_sources",9
"SRP165596","mouse","sra","data_sources/sra","data_sources",36
"SRP082496","mouse","sra","data_sources/sra","data_sources",6
"SRP064796","mouse","sra","data_sources/sra","data_sources",2
"SRP091696","mouse","sra","data_sources/sra","data_sources",12
"SRP066696","mouse","sra","data_sources/sra","data_sources",1
"SRP015796","mouse","sra","data_sources/sra","data_sources",5
"SRP155196","mouse","sra","data_sources/sra","data_sources",6
"SRP045096","mouse","sra","data_sources/sra","data_sources",2
"SRP059596","mouse","sra","data_sources/sra","data_sources",22
"SRP158796","mouse","sra","data_sources/sra","data_sources",8
"SRP125196","mouse","sra","data_sources/sra","data_sources",36
"ERP002178","mouse","sra","data_sources/sra","data_sources",6
"SRP217078","mouse","sra","data_sources/sra","data_sources",32
"SRP047278","mouse","sra","data_sources/sra","data_sources",6
"SRP065478","mouse","sra","data_sources/sra","data_sources",23
"SRP166778","mouse","sra","data_sources/sra","data_sources",10
"SRP090578","mouse","sra","data_sources/sra","data_sources",13
"SRP045378","mouse","sra","data_sources/sra","data_sources",6
"SRP201078","mouse","sra","data_sources/sra","data_sources",21
"SRP100778","mouse","sra","data_sources/sra","data_sources",12
"SRP111478","mouse","sra","data_sources/sra","data_sources",5
"SRP157978","mouse","sra","data_sources/sra","data_sources",18
"ERP001078","mouse","sra","data_sources/sra","data_sources",2
"SRP042078","mouse","sra","data_sources/sra","data_sources",10
"SRP188178","mouse","sra","data_sources/sra","data_sources",7
"SRP125978","mouse","sra","data_sources/sra","data_sources",2
"SRP161578","mouse","sra","data_sources/sra","data_sources",9
"SRP068978","mouse","sra","data_sources/sra","data_sources",6
"SRP174478","mouse","sra","data_sources/sra","data_sources",22
"SRP214078","mouse","sra","data_sources/sra","data_sources",96
"SRP014578","mouse","sra","data_sources/sra","data_sources",12
"SRP144078","mouse","sra","data_sources/sra","data_sources",7
"SRP158578","mouse","sra","data_sources/sra","data_sources",6
"SRP056078","mouse","sra","data_sources/sra","data_sources",4
"SRP143978","mouse","sra","data_sources/sra","data_sources",6
"SRP094678","mouse","sra","data_sources/sra","data_sources",15
"SRP121178","mouse","sra","data_sources/sra","data_sources",1
"SRP186478","mouse","sra","data_sources/sra","data_sources",224
"SRP074478","mouse","sra","data_sources/sra","data_sources",18
"SRP188978","mouse","sra","data_sources/sra","data_sources",30
"SRP107778","mouse","sra","data_sources/sra","data_sources",112
"ERP016378","mouse","sra","data_sources/sra","data_sources",11
"SRP200978","mouse","sra","data_sources/sra","data_sources",12
"SRP185578","mouse","sra","data_sources/sra","data_sources",8
"SRP212178","mouse","sra","data_sources/sra","data_sources",6
"SRP042278","mouse","sra","data_sources/sra","data_sources",18
"SRP189878","mouse","sra","data_sources/sra","data_sources",10
"SRP183778","mouse","sra","data_sources/sra","data_sources",7
"SRP091778","mouse","sra","data_sources/sra","data_sources",4
"SRP144378","mouse","sra","data_sources/sra","data_sources",12
"SRP158678","mouse","sra","data_sources/sra","data_sources",67
"SRP182778","mouse","sra","data_sources/sra","data_sources",2
"SRP098978","mouse","sra","data_sources/sra","data_sources",8
"SRP017778","mouse","sra","data_sources/sra","data_sources",31
"DRP004878","mouse","sra","data_sources/sra","data_sources",4
"SRP094578","mouse","sra","data_sources/sra","data_sources",22
"SRP173478","mouse","sra","data_sources/sra","data_sources",14
"SRP135978","mouse","sra","data_sources/sra","data_sources",10
"SRP043678","mouse","sra","data_sources/sra","data_sources",9
"SRP151678","mouse","sra","data_sources/sra","data_sources",4
"SRP111878","mouse","sra","data_sources/sra","data_sources",48
"SRP159278","mouse","sra","data_sources/sra","data_sources",4
"SRP093278","mouse","sra","data_sources/sra","data_sources",12
"SRP163378","mouse","sra","data_sources/sra","data_sources",38
"SRP065878","mouse","sra","data_sources/sra","data_sources",9
"SRP172178","mouse","sra","data_sources/sra","data_sources",13
"SRP032778","mouse","sra","data_sources/sra","data_sources",6
"SRP118778","mouse","sra","data_sources/sra","data_sources",48
"SRP135678","mouse","sra","data_sources/sra","data_sources",24
"SRP167078","mouse","sra","data_sources/sra","data_sources",6
"SRP083078","mouse","sra","data_sources/sra","data_sources",12
"SRP033778","mouse","sra","data_sources/sra","data_sources",18
"SRP064978","mouse","sra","data_sources/sra","data_sources",2
"SRP101278","mouse","sra","data_sources/sra","data_sources",6
"SRP149278","mouse","sra","data_sources/sra","data_sources",6
"SRP059378","mouse","sra","data_sources/sra","data_sources",12
"SRP182078","mouse","sra","data_sources/sra","data_sources",54
"SRP185978","mouse","sra","data_sources/sra","data_sources",7
"SRP044678","mouse","sra","data_sources/sra","data_sources",3
"SRP126678","mouse","sra","data_sources/sra","data_sources",16
"SRP101878","mouse","sra","data_sources/sra","data_sources",18
"SRP011978","mouse","sra","data_sources/sra","data_sources",2
"SRP124778","mouse","sra","data_sources/sra","data_sources",8
"SRP058378","mouse","sra","data_sources/sra","data_sources",63
"SRP166878","mouse","sra","data_sources/sra","data_sources",32
"SRP149878","mouse","sra","data_sources/sra","data_sources",2
"SRP199678","mouse","sra","data_sources/sra","data_sources",155
"SRP120478","mouse","sra","data_sources/sra","data_sources",7
"SRP166978","mouse","sra","data_sources/sra","data_sources",8
"SRP094978","mouse","sra","data_sources/sra","data_sources",2
"SRP055478","mouse","sra","data_sources/sra","data_sources",6
"SRP127778","mouse","sra","data_sources/sra","data_sources",9
"SRP105178","mouse","sra","data_sources/sra","data_sources",12
"SRP125678","mouse","sra","data_sources/sra","data_sources",3
"SRP060878","mouse","sra","data_sources/sra","data_sources",23
"SRP074378","mouse","sra","data_sources/sra","data_sources",9
"SRP132678","mouse","sra","data_sources/sra","data_sources",48
"SRP155972","mouse","sra","data_sources/sra","data_sources",12
"SRP051372","mouse","sra","data_sources/sra","data_sources",6
"SRP108872","mouse","sra","data_sources/sra","data_sources",12
"ERP023772","mouse","sra","data_sources/sra","data_sources",19
"SRP113472","mouse","sra","data_sources/sra","data_sources",4
"SRP154372","mouse","sra","data_sources/sra","data_sources",4
"SRP078072","mouse","sra","data_sources/sra","data_sources",26
"SRP174472","mouse","sra","data_sources/sra","data_sources",4
"SRP159572","mouse","sra","data_sources/sra","data_sources",6
"SRP052872","mouse","sra","data_sources/sra","data_sources",8
"SRP119172","mouse","sra","data_sources/sra","data_sources",18
"SRP164772","mouse","sra","data_sources/sra","data_sources",4
"SRP089972","mouse","sra","data_sources/sra","data_sources",6
"SRP047372","mouse","sra","data_sources/sra","data_sources",5
"SRP158572","mouse","sra","data_sources/sra","data_sources",6
"SRP155372","mouse","sra","data_sources/sra","data_sources",10
"SRP099072","mouse","sra","data_sources/sra","data_sources",12
"SRP019972","mouse","sra","data_sources/sra","data_sources",33
"SRP121172","mouse","sra","data_sources/sra","data_sources",1
"SRP130272","mouse","sra","data_sources/sra","data_sources",13
"SRP179872","mouse","sra","data_sources/sra","data_sources",4
"DRP001272","mouse","sra","data_sources/sra","data_sources",3
"SRP154872","mouse","sra","data_sources/sra","data_sources",136
"SRP096672","mouse","sra","data_sources/sra","data_sources",157
"SRP090572","mouse","sra","data_sources/sra","data_sources",104
"SRP158472","mouse","sra","data_sources/sra","data_sources",32
"ERP114372","mouse","sra","data_sources/sra","data_sources",25
"SRP083772","mouse","sra","data_sources/sra","data_sources",9
"SRP092472","mouse","sra","data_sources/sra","data_sources",6
"SRP017572","mouse","sra","data_sources/sra","data_sources",5
"ERP015172","mouse","sra","data_sources/sra","data_sources",6
"SRP046272","mouse","sra","data_sources/sra","data_sources",8
"SRP216072","mouse","sra","data_sources/sra","data_sources",9
"ERP013872","mouse","sra","data_sources/sra","data_sources",23
"SRP211972","mouse","sra","data_sources/sra","data_sources",3
"SRP042072","mouse","sra","data_sources/sra","data_sources",17
"SRP212272","mouse","sra","data_sources/sra","data_sources",3
"SRP051072","mouse","sra","data_sources/sra","data_sources",4
"ERP113272","mouse","sra","data_sources/sra","data_sources",4
"SRP071772","mouse","sra","data_sources/sra","data_sources",12
"SRP131172","mouse","sra","data_sources/sra","data_sources",6
"DRP004272","mouse","sra","data_sources/sra","data_sources",3
"SRP109172","mouse","sra","data_sources/sra","data_sources",18
"SRP082572","mouse","sra","data_sources/sra","data_sources",7
"SRP024272","mouse","sra","data_sources/sra","data_sources",4
"ERP004072","mouse","sra","data_sources/sra","data_sources",18
"SRP125072","mouse","sra","data_sources/sra","data_sources",6
"SRP144372","mouse","sra","data_sources/sra","data_sources",6
"SRP105772","mouse","sra","data_sources/sra","data_sources",2
"SRP136272","mouse","sra","data_sources/sra","data_sources",36
"SRP186572","mouse","sra","data_sources/sra","data_sources",9
"SRP198172","mouse","sra","data_sources/sra","data_sources",96
"SRP151272","mouse","sra","data_sources/sra","data_sources",6
"SRP135872","mouse","sra","data_sources/sra","data_sources",9
"ERP022572","mouse","sra","data_sources/sra","data_sources",39
"SRP009272","mouse","sra","data_sources/sra","data_sources",2
"SRP074472","mouse","sra","data_sources/sra","data_sources",2
"SRP224672","mouse","sra","data_sources/sra","data_sources",157
"SRP008272","mouse","sra","data_sources/sra","data_sources",7
"SRP041872","mouse","sra","data_sources/sra","data_sources",22
"SRP131072","mouse","sra","data_sources/sra","data_sources",11
"SRP054972","mouse","sra","data_sources/sra","data_sources",6
"ERP021472","mouse","sra","data_sources/sra","data_sources",19
"ERP109172","mouse","sra","data_sources/sra","data_sources",12
"SRP057672","mouse","sra","data_sources/sra","data_sources",12
"SRP134672","mouse","sra","data_sources/sra","data_sources",8
"SRP056672","mouse","sra","data_sources/sra","data_sources",7
"SRP149072","mouse","sra","data_sources/sra","data_sources",16
"SRP017272","mouse","sra","data_sources/sra","data_sources",2
"SRP067272","mouse","sra","data_sources/sra","data_sources",8
"SRP091872","mouse","sra","data_sources/sra","data_sources",9
"SRP200772","mouse","sra","data_sources/sra","data_sources",21
"SRP200672","mouse","sra","data_sources/sra","data_sources",16
"SRP106872","mouse","sra","data_sources/sra","data_sources",2
"SRP166172","mouse","sra","data_sources/sra","data_sources",20
"SRP180272","mouse","sra","data_sources/sra","data_sources",12
"SRP194972","mouse","sra","data_sources/sra","data_sources",8
